FECHA;EMISOR;VALOR;VALOR NOMINAL;PRECIO;NUMERO ACCIONES;VALOR EFECTIVO;PROCEDENCIA
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;3,00;294,00;Q
2023-07-06;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;3518,00;6613,84;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-06;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,85;1600,00;2960,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;5,00;490,00;Q
2023-07-06;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,85;1600,00;2960,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;5,00;490,00;Q
2023-07-06;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,89;529,00;999,81;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;5,00;490,00;Q
2023-07-06;TECATEAK SA;ACCIONES;1,00;3,97;975,00;3870,75;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;5,00;490,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;5,00;490,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;3,00;294,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;3,00;294,00;Q
2023-07-06;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;5,00;490,00;Q
2023-07-07;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES;1,00;1,08;2036,00;2198,88;Q
2023-07-07;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,86;5677,00;4882,22;Q
2023-07-07;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES PREFERIDAS;1,00;1,08;1923,00;2076,84;Q
2023-07-07;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,86;1171,00;1007,06;Q
2023-07-07;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES PREFERIDAS;2500,00;2700,00;1,00;2700,00;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,87;5440,00;10172,80;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,87;11037,00;20639,19;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;3523,00;6623,24;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;1459,00;2742,92;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,00;100,00;200,00;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,00;293,00;586,00;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;7895,00;14842,60;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,99;510,00;504,90;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,90;434,00;390,60;G
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,90;3566,00;3209,40;G
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-07-07;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;4,00;400,00;Q
2023-07-10;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,90;29445,00;26500,50;Q
2023-07-10;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,90;1100,00;990,00;Q
2023-07-10;INVERSANCARLOS;ACCIONES;1,00;2,21;453532,00;1002305,72;Q
2023-07-10;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,88;3953,00;3478,64;Q
2023-07-10;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,85;2844,00;5261,40;Q
2023-07-10;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;8418,00;15825,84;Q
2023-07-10;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;2582,00;4854,16;Q
2023-07-10;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,87;2673,00;4998,51;Q
2023-07-10;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,01;100,00;201,00;Q
2023-07-10;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,87;348,00;650,76;G
2023-07-10;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,87;61742,00;115457,54;G
2023-07-11;BOLSA DE VALORES DE GUAYAQUIL;ACCIONES;1,00;1,00;4000,00;4000,00;Q
2023-07-11;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,86;850,00;1581,00;Q
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-11;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,86;2000,00;3720,00;Q
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-11;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,87;7500,00;14025,00;Q
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-11;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;2500,00;4700,00;Q
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-11;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;255,00;479,40;Q
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-07-11;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,02;65,00;131,30;Q
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-07-11;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;527,00;990,76;Q
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-07-11;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,87;159,00;297,33;Q
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-07-11;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,85;173,00;320,05;Q
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-07-11;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,90;755,00;679,50;Q
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-07-11;BEVERAGE BRAND PATENTS SA;ACCIONES;1,00;42,00;200,00;8400,00;G
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-07-11;BEVERAGE BRAND PATENTS SA;ACCIONES;1,00;40,00;87,00;3480,00;Q
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-07-11;BEVERAGE BRAND PATENTS SA;ACCIONES;1,00;45,00;10,00;450,00;Q
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-07-11;BEVERAGE BRAND PATENTS SA;ACCIONES;1,00;45,00;90,00;4050,00;Q
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-07-11;SAN CARLOS SOC. AGR. IND.;ACCIONES;1,00;0,52;3000,00;1560,00;G
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;4,00;400,00;Q
2023-07-11;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;4,00;400,00;Q
2023-07-11;BOLSA DE VALORES DE QUITO;ACCIONES;1,00;2,20;130,00;286,00;Q
2023-07-11;BOLSA DE VALORES DE QUITO;ACCIONES;1,00;2,20;331,00;728,20;Q
2023-07-11;BOLSA DE VALORES DE QUITO;ACCIONES;1,00;2,21;1033,00;2282,93;Q
2023-07-12;BEVERAGE BRAND PATENTS SA;ACCIONES;1,00;42,00;200,00;8400,00;Q
2023-07-12;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,89;505,00;449,45;Q
2023-07-12;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,90;29806,00;26825,40;Q
2023-07-12;TECAFORTUNA SA;ACCIONES;1,00;3,27;11030,00;36068,10;G
2023-07-12;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,90;30,00;27,00;Q
2023-07-12;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,86;4391,00;3776,26;Q
2023-07-12;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,85;908,00;1679,80;Q
2023-07-12;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,87;1252,00;2341,24;Q
2023-07-12;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;1750,00;3290,00;Q
2023-07-12;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;4827,00;9074,76;Q
2023-07-12;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;6901,00;12973,88;Q
2023-07-12;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;6000,00;11280,00;Q
2023-07-12;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;318,00;597,84;Q
2023-07-12;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,87;1000,00;1870,00;G
2023-07-13;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,88;14697,00;12933,36;Q
2023-07-13;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,90;2808,00;5335,20;G
2023-07-13;TECAFORTUNA SA;ACCIONES;1,00;3,30;9107,00;30053,10;G
2023-07-13;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,86;5000,00;9300,00;Q
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-13;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,90;232,00;440,80;Q
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-13;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;3109,00;5844,92;Q
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-13;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;32778,00;61622,64;Q
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-13;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;128069,00;240769,72;Q
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-13;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;917,00;1723,96;Q
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-13;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,90;350,00;665,00;Q
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-13;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,90;2070,00;3933,00;Q
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-13;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,90;527,00;1001,30;Q
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-13;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,90;864,00;777,60;Q
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-13;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,90;1112,00;1000,80;Q
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-13;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,86;1000,00;860,00;G
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-14;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,89;2000,00;1780,00;Q
2023-07-14;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,89;561,00;499,29;Q
2023-07-14;INVERSANCARLOS;ACCIONES;1,00;2,25;50000,00;112500,00;Q
2023-07-14;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,88;897,00;789,36;Q
2023-07-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,87;1747,00;3266,89;Q
2023-07-14;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,86;138,00;118,68;Q
2023-07-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,90;170,00;323,00;Q
2023-07-14;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,89;4445,00;3956,05;Q
2023-07-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;1278,00;2402,64;Q
2023-07-14;BOLSA DE VALORES DE QUITO;ACCIONES;1,00;2,25;1750,00;3937,50;Q
2023-07-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;7485,00;14071,80;Q
2023-07-14;HOLCIM ECUADOR S.A.;ACCIONES;3,00;52,00;50,00;2600,00;Q
2023-07-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,90;527,00;1001,30;Q
2023-07-14;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-14;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-14;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-14;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-14;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-14;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-14;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-14;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-14;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-14;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-14;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-14;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;4,00;392,00;Q
2023-07-14;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;4,00;392,00;Q
2023-07-17;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;503,00;945,64;Q
2023-07-17;BANCO BOLIVARIANO C.A.;ACCIONES;1,00;0,95;6500,00;6175,00;G
2023-07-17;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,85;4497,00;8319,45;Q
2023-07-17;BOLSA DE VALORES DE QUITO;ACCIONES;1,00;2,25;1599,00;3597,75;G
2023-07-17;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;1580,00;2970,40;Q
2023-07-17;TECAFORTUNA SA;ACCIONES;1,00;3,30;1811,00;5976,30;G
2023-07-17;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,85;3503,00;6480,55;Q
2023-07-17;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;323,00;607,24;Q
2023-07-17;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;2547,00;4788,36;Q
2023-07-17;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;177,00;332,76;Q
2023-07-17;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,99;360,00;716,40;Q
2023-07-17;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;5261,00;9890,68;Q
2023-07-17;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,90;1156,00;1040,40;Q
2023-07-17;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,87;189,00;164,43;Q
2023-07-17;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,89;10000,00;18900,00;G
2023-07-17;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,85;1000,00;1850,00;G
2023-07-18;HOLCIM ECUADOR S.A.;ACCIONES;3,00;52,00;50,00;2600,00;Q
2023-07-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,90;56000,00;106400,00;G
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,85;30000,00;55500,00;G
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,85;10000,00;18500,00;G
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-18;CERVECERIA NACIONAL CN S A;ACCIONES;1,00;57,00;20,00;1140,00;G
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-18;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,89;556,00;494,84;Q
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-18;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,88;1000,00;880,00;G
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-18;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,86;4556,00;3918,16;G
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,89;4000,00;7560,00;Q
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,89;8157,00;15416,73;Q
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,90;1615,00;3068,50;Q
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,85;2157,00;3990,45;Q
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;3,00;294,00;Q
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;G
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;G
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;G
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;G
2023-07-18;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;G
2023-07-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,87;2093,00;3913,91;Q
2023-07-19;BANCO BOLIVARIANO C.A.;ACCIONES;1,00;0,98;2041,00;2000,18;Q
2023-07-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,90;138,00;262,20;Q
2023-07-19;INDUSTRIAS ALES;ACCIONES;1,00;0,56;7772,00;4352,32;Q
2023-07-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;678,00;1274,64;Q
2023-07-19;INDUSTRIAS ALES;ACCIONES;1,00;0,56;6368,00;3566,08;Q
2023-07-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,85;4000,00;7400,00;Q
2023-07-19;BRIKAPITAL SA;ACCIONES;1000,00;490,00;5,00;2450,00;Q
2023-07-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,87;1611,00;3012,57;Q
2023-07-19;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;4,00;392,00;Q
2023-07-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;265,00;498,20;Q
2023-07-19;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;1034,00;1943,92;Q
2023-07-19;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,88;10523,00;19783,24;Q
2023-07-19;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;1,85;5653,00;10458,05;Q
2023-07-19;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-19;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,87;4706,00;4094,22;G
2023-07-19;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-07-19;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,90;556,00;500,40;Q
